point_id,point_name,subbranch,lat,lon,韵,声组,汉字,读音,note
ZR01,真如,太湖片-苏沪嘉小片,,,麻,TS*,砂,,
ZR01,真如,太湖片-苏沪嘉小片,,,麻,TS*,鲨,,
ZR01,真如,太湖片-苏沪嘉小片,,,麻,TS*,裟,,
ZR01,真如,太湖片-苏沪嘉小片,,,麻,TS*,洒,ᴀ,
ZR01,真如,太湖片-苏沪嘉小片,,,麻,TS*,厦,,
ZR01,真如,太湖片-苏沪嘉小片,,,麻,K,家,ᴀ,
ZR01,真如,太湖片-苏沪嘉小片,,,麻,K,傢,ᴀ,
ZR01,真如,太湖片-苏沪嘉小片,,,麻,K,加,ᴀ,
ZR01,真如,太湖片-苏沪嘉小片,,,麻,K,痂,,
ZR01,真如,太湖片-苏沪嘉小片,,,麻,K,嘉,ᴀ,
ZR01,真如,太湖片-苏沪嘉小片,,,麻,K,枷,,
ZR01,真如,太湖片-苏沪嘉小片,,,麻,K,袈,,
ZR01,真如,太湖片-苏沪嘉小片,,,麻,K,假,ᴀ,
ZR01,真如,太湖片-苏沪嘉小片,,,麻,K,贾,iᴀ,
ZR01,真如,太湖片-苏沪嘉小片,,,麻,K,假,ᴀ,
ZR01,真如,太湖片-苏沪嘉小片,,,麻,K,架,ᴀ,
ZR01,真如,太湖片-苏沪嘉小片,,,麻,K,驾,iᴀ,
ZR01,真如,太湖片-苏沪嘉小片,,,麻,K,嫁,ᴀ,
ZR01,真如,太湖片-苏沪嘉小片,,,麻,K,稼,iᴀ,
ZR01,真如,太湖片-苏沪嘉小片,,,麻,K,价,ᴀ,
ZR01,真如,太湖片-苏沪嘉小片,,,麻,K,揢,,
ZR01,真如,太湖片-苏沪嘉小片,,,麻,K,牙,ᴀ,
ZR01,真如,太湖片-苏沪嘉小片,,,麻,K,芽,ᴀ,
ZR01,真如,太湖片-苏沪嘉小片,,,麻,K,衙,ᴀ,
ZR01,真如,太湖片-苏沪嘉小片,,,麻,K,伢,,
ZR01,真如,太湖片-苏沪嘉小片,,,麻,K,蚜,,
ZR01,真如,太湖片-苏沪嘉小片,,,麻,K,雅,iᴀ,
ZR01,真如,太湖片-苏沪嘉小片,,,麻,K,砑,,
ZR01,真如,太湖片-苏沪嘉小片,,,麻,Ø,虾,,
ZR01,真如,太湖片-苏沪嘉小片,,,麻,Ø,�,,
