point_id,point_name,subbranch,lat,lon,韵,声组,汉字,读音,note
HM02,海门四甲,太湖片-毗陵小片,,,麻,K,嫁, iɑ/ɯo,文读/白读
HM02,海门四甲,太湖片-毗陵小片,,,麻,K,稼,,
HM02,海门四甲,太湖片-毗陵小片,,,麻,K,价, iɑ,文读
HM02,海门四甲,太湖片-毗陵小片,,,麻,K,揢,ɯo,
HM02,海门四甲,太湖片-毗陵小片,,,麻,K,牙,ɯo,
HM02,海门四甲,太湖片-毗陵小片,,,麻,K,芽,ɯo,
HM02,海门四甲,太湖片-毗陵小片,,,麻,K,衙, iɑ,1读
HM02,海门四甲,太湖片-毗陵小片,,,麻,K,伢,,
HM02,海门四甲,太湖片-毗陵小片,,,麻,K,蚜,,
HM02,海门四甲,太湖片-毗陵小片,,,麻,K,雅, iɑ,
HM02,海门四甲,太湖片-毗陵小片,,,麻,K,砑,ɯo,
HM02,海门四甲,太湖片-毗陵小片,,,麻,Ø,虾,ɯo,
HM02,海门四甲,太湖片-毗陵小片,,,麻,Ø,�,,
HM02,海门四甲,太湖片-毗陵小片,,,麻,Ø,嚇,,
HM02,海门四甲,太湖片-毗陵小片,,,麻,Ø,霞, iɑ,1读
HM02,海门四甲,太湖片-毗陵小片,,,麻,Ø,瑕, iɑ,1读
HM02,海门四甲,太湖片-毗陵小片,,,麻,Ø,遐, iɑ,1读
HM02,海门四甲,太湖片-毗陵小片,,,麻,Ø,蝦,,
HM02,海门四甲,太湖片-毗陵小片,,,麻,Ø,下,ɯo,
HM02,海门四甲,太湖片-毗陵小片,,,麻,Ø,夏,ɯo,
HM02,海门四甲,太湖片-毗陵小片,,,麻,Ø,厦, iɑ,
HM02,海门四甲,太湖片-毗陵小片,,,麻,Ø,下,ɯo,
HM02,海门四甲,太湖片-毗陵小片,,,麻,Ø,夏,ɯo,
HM02,海门四甲,太湖片-毗陵小片,,,麻,Ø,暇,,
HM02,海门四甲,太湖片-毗陵小片,,,麻,Ø,鸦,ɯo,
HM02,海门四甲,太湖片-毗陵小片,,,麻,Ø,丫,ɯo,
HM02,海门四甲,太湖片-毗陵小片,,,麻,Ø,桠,ɯo,
HM02,海门四甲,太湖片-毗陵小片,,,麻,Ø,哑,ɯo,
HM02,海门四甲,太湖片-毗陵小片,,,麻,Ø,亚, iɑ,
HM02,海门四甲,太湖片-毗陵小片,,,模,P,补,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,P,谱,,
HM02,海门四甲,太湖片-毗陵小片,,,模,P,哺,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,P,布,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,P,佈,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,P,铺,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,P,潽,,
HM02,海门四甲,太湖片-毗陵小片,,,模,P,普,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,P,浦,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,P,铺,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,P,怖,,
HM02,海门四甲,太湖片-毗陵小片,,,模,P,蒲,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,P,菩,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,P,脯,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,P,葡,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,P,莆,,
HM02,海门四甲,太湖片-毗陵小片,,,模,P,部,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,P,簿,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,P,篰,,
HM02,海门四甲,太湖片-毗陵小片,,,模,P,步,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,P,捕,,
HM02,海门四甲,太湖片-毗陵小片,,,模,P,埠,,
HM02,海门四甲,太湖片-毗陵小片,,,模,M,模,ɤ,
HM02,海门四甲,太湖片-毗陵小片,,,模,M,模,ɤ,
HM02,海门四甲,太湖片-毗陵小片,,,模,M,摹,,
HM02,海门四甲,太湖片-毗陵小片,,,模,M,姥,,
HM02,海门四甲,太湖片-毗陵小片,,,模,M,暮,ɤ,
HM02,海门四甲,太湖片-毗陵小片,,,模,M,慕,ɤ,
HM02,海门四甲,太湖片-毗陵小片,,,模,M,墓,ɤ,
HM02,海门四甲,太湖片-毗陵小片,,,模,M,募,ɤ,
HM02,海门四甲,太湖片-毗陵小片,,,模,M,睦,,
HM02,海门四甲,太湖片-毗陵小片,,,模,T,都,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,T,都,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,T,赌,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,T,堵,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,T,肚,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,T,睹,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,T,妒,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,T,土,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,T,吐,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,T,吐,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,T,兔,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,T,徒,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,T,屠,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,T,途,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,T,涂,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,T,图,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,T,杜,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,T,肚,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,T,度,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,T,渡,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,T,镀,,
HM02,海门四甲,太湖片-毗陵小片,,,模,N,奴,ɤ,
HM02,海门四甲,太湖片-毗陵小片,,,模,N,努,ɤ,
HM02,海门四甲,太湖片-毗陵小片,,,模,N,怒,ɤ,
HM02,海门四甲,太湖片-毗陵小片,,,模,L,卢,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,L,炉,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,L,芦,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,L,鸬,,
HM02,海门四甲,太湖片-毗陵小片,,,模,L,颅,,
HM02,海门四甲,太湖片-毗陵小片,,,模,L,鲈,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,L,鲁,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,L,橹,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,L,虏,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,L,卤,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,L,路,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,L,赂,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,L,露,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,L,鹭,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,TS,租,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,TS,祖,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,TS,组,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,TS,做,ɤ,
HM02,海门四甲,太湖片-毗陵小片,,,模,TS,粗,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,TS,醋,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,TS,措,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,TS,错,ɤ,
HM02,海门四甲,太湖片-毗陵小片,,,模,TS,苏,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,TS,酥,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,TS,素,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,TS,诉,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,TS,塑,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,TS,嗉,,
HM02,海门四甲,太湖片-毗陵小片,,,模,K,姑,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,K,孤,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,K,箍,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,K,辜,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,K,菇,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,K,鸪,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,K,蛄,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,K,古,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,K,估,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,K,盬,,
HM02,海门四甲,太湖片-毗陵小片,,,模,K,牯,,
HM02,海门四甲,太湖片-毗陵小片,,,模,K,股,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,K,鼓,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,K,蛊,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,K,故,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,K,固,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,K,锢,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,K,雇,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,K,顾,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,K,枯,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,K,苦,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,K,库,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,K,裤,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,K,吴,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,K,蜈,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,K,吾,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,K,梧,ɯ,
HM02,海门四甲,太湖片-毗陵小片,,,模,K,五,ɯ,
