point_id,point_name,subbranch,lat,lon,韵,声组,汉字,读音,note,萧山方言研究
XH02,萧山城厢,太湖片-临绍小片,,,肴,P,胞,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,P,苞,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,P,饱,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,P,豹,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,P,爆,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,P,泡,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,P,抛,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,P,脬,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,P,炮,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,P,泡,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,P,跑,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,P,刨,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,P,匏,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,P,麅,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,P,鲍,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,P,鉋,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,M,茅,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,M,猫,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,M,锚,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,M,卯,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,M,貌,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,N,铙,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,N,挠,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,N,闹,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,TS,罩,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,TS,櫂,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,TS,抓,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,TS,爪,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,TS,找,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,TS,笊,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,TS,抄,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,TS,钞,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,TS,炒,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,TS,吵,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,TS,巢,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,TS,梢,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,TS,捎,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,TS,筲,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,TS,稍,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,TS,潲,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,TS,潲,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,TS,哨,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,K,交,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,K,郊,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,K,胶,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,K,教,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,K,茭,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,K,蛟,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,K,跤,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,K,绞,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,K,狡,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,K,铰,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,K,搅,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,K,搞,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,K,教,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,K,校,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,K,较,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,K,酵,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,K,窖,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,K,觉,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,K,珓,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,K,敲,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,K,骹,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,K,巧,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,K,咬,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,K,乐,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,Ø,哮,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,Ø,孝,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,Ø,肴,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,Ø,淆,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,Ø,效,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,Ø,校,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,Ø,校,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,Ø,坳,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,Ø,凹,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,Ø,拗,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,Ø,靿,ɒ,,
