point_id,point_name,subbranch,candidate_nucleus,observed_token_count,point_monophthong_token_count,in_core_nucleus,in_core_back_nucleus,core_nucleus_token_count,log_core_nucleus_token_count,candidate_is_back,distance_to_au,phonetic_fit_to_au,log_core_nucleus_token_count_z,phonetic_fit_to_au_z,predicted_probability,predicted_token_count
CS01,川沙浦东,太湖片-苏沪嘉小片,ɒ,0,87,0,0,0,0.0,1,0.35999999999999993,-0.35999999999999993,-0.46693359802595813,1.5138513057933247,0.047657357742143525,4.146190123566487
CS01,川沙浦东,太湖片-苏沪嘉小片,ɤ,0,87,1,1,1,0.6931471805599453,1,1.0628264204469138,-1.0628264204469138,-0.04050390492150895,0.24922024819407998,0.023487137028378294,2.043380921468912
CS01,川沙浦东,太湖片-苏沪嘉小片,u,0,87,1,1,200,5.303304908059076,1,1.1700000000000002,-1.1700000000000002,2.7957020265697494,0.05637741628868252,0.01625462768069217,1.4141526082202187
CS01,川沙浦东,太湖片-苏沪嘉小片,ʌ,0,87,0,0,0,0.0,1,1.121650569473399,-1.121650569473399,-0.46693359802595813,0.14337498735650964,0.003484192289403396,0.30312472917809546
CS01,川沙浦东,太湖片-苏沪嘉小片,ɜ,0,87,0,0,0,0.0,0,1.425622670975739,-1.425622670975739,-0.46693359802595813,-0.4035773596527684,0.0012266406173406246,0.10671773370863434
CS01,川沙浦东,太湖片-苏沪嘉小片,ɐ,0,87,0,0,0,0.0,0,1.4397569239284802,-1.4397569239284802,-0.46693359802595813,-0.42900983450002067,0.0011685185741195521,0.10166111594840103
CS01,川沙浦东,太湖片-苏沪嘉小片,ə,0,87,0,0,0,0.0,0,1.4397569239284802,-1.4397569239284802,-0.46693359802595813,-0.42900983450002067,0.0011685185741195521,0.10166111594840103
CS01,川沙浦东,太湖片-苏沪嘉小片,ɯ,0,87,0,0,0,0.0,1,1.5391231269784755,-1.5391231269784755,-0.46693359802595813,-0.6078044597402487,0.00083066810173943,0.07226812485133041
CS01,川沙浦东,太湖片-苏沪嘉小片,a,0,87,0,0,0,0.0,0,1.5481924944915604,-1.5481924944915604,-0.46693359802595813,-0.624123430536104,0.0008051935032032985,0.07005183477868697
CS01,川沙浦东,太湖片-苏沪嘉小片,æ,0,87,0,0,0,0.0,0,2.1077238908357994,-2.1077238908357994,-0.46693359802595813,-1.6309165176099327,0.00011785284446312658,0.010253197468292013
CS02,常熟虞山镇,太湖片-苏沪嘉小片,ɔ,83,83,0,0,0,0.0,1,0.0,-0.0,-0.46693359802595813,2.1616174789064986,0.670268396123209,55.63227687822635
CS02,常熟虞山镇,太湖片-苏沪嘉小片,ɒ,0,83,0,0,0,0.0,1,0.35999999999999993,-0.35999999999999993,-0.46693359802595813,1.5138513057933247,0.19466884118544536,16.157513818391966
CS02,常熟虞山镇,太湖片-苏沪嘉小片,u,0,83,1,1,105,4.663439094112067,1,1.1700000000000002,-1.1700000000000002,2.402051456644573,0.05637741628868252,0.06639624361094268,5.510888219708242
CS02,常熟虞山镇,太湖片-苏沪嘉小片,ɯ,0,83,1,1,113,4.736198448394496,1,1.5391231269784755,-1.5391231269784755,2.4468135937307682,-0.6078044597402487,0.018688900651519166,1.5511787540760908
CS02,常熟虞山镇,太湖片-苏沪嘉小片,ɤ,0,83,0,0,0,0.0,1,1.0628264204469138,-1.0628264204469138,-0.46693359802595813,0.24922024819407998,0.01741834253101571,1.445722430074304
CS02,常熟虞山镇,太湖片-苏沪嘉小片,ʌ,0,83,0,0,0,0.0,1,1.121650569473399,-1.121650569473399,-0.46693359802595813,0.14337498735650964,0.01423208729101724,1.181263245154431
CS02,常熟虞山镇,太湖片-苏沪嘉小片,ɜ,0,83,0,0,0,0.0,0,1.425622670975739,-1.425622670975739,-0.46693359802595813,-0.4035773596527684,0.005010531822194105,0.4158741412421107
CS02,常熟虞山镇,太湖片-苏沪嘉小片,ɐ,0,83,0,0,0,0.0,0,1.4397569239284802,-1.4397569239284802,-0.46693359802595813,-0.42900983450002067,0.004773117258373856,0.39616873244503004
CS02,常熟虞山镇,太湖片-苏沪嘉小片,ə,0,83,0,0,0,0.0,0,1.4397569239284802,-1.4397569239284802,-0.46693359802595813,-0.42900983450002067,0.004773117258373856,0.39616873244503004
CS02,常熟虞山镇,太湖片-苏沪嘉小片,a,0,83,0,0,0,0.0,0,1.5481924944915604,-1.5481924944915604,-0.46693359802595813,-0.624123430536104,0.003289021750780454,0.27298880531477765
CS02,常熟虞山镇,太湖片-苏沪嘉小片,æ,0,83,0,0,0,0.0,0,2.1077238908357994,-2.1077238908357994,-0.46693359802595813,-1.6309165176099327,0.00048140051712849085,0.03995624292166474
CX01,慈溪逍林,太湖片-临绍小片,ɔ,88,88,0,0,0,0.0,1,0.0,-0.0,-0.46693359802595813,2.1616174789064986,0.6705829573049267,59.01130024283355
CX01,慈溪逍林,太湖片-临绍小片,ɒ,0,88,0,0,0,0.0,1,0.35999999999999993,-0.35999999999999993,-0.46693359802595813,1.5138513057933247,0.19476020049923828,17.138897643932967
CX01,慈溪逍林,太湖片-临绍小片,u,0,88,1,1,91,4.5217885770490405,1,1.1700000000000002,-1.1700000000000002,2.314906924843294,0.05637741628868252,0.06642740378643756,5.8456115332065055
CX01,慈溪逍林,太湖片-临绍小片,a,0,88,1,0,42,3.7612001156935624,0,1.5481924944915604,-1.5481924944915604,1.8469868160251468,-0.624123430536104,0.018124258727924933,1.594934768057394
CX01,慈溪逍林,太湖片-临绍小片,ɤ,0,88,0,0,0,0.0,1,1.0628264204469138,-1.0628264204469138,-0.46693359802595813,0.24922024819407998,0.017426517068919945,1.5335335020649552
CX01,慈溪逍林,太湖片-临绍小片,ʌ,0,88,0,0,0,0.0,1,1.121650569473399,-1.121650569473399,-0.46693359802595813,0.14337498735650964,0.014238766499260484,1.2530114519349225
CX01,慈溪逍林,太湖片-临绍小片,ɜ,0,88,0,0,0,0.0,0,1.425622670975739,-1.425622670975739,-0.46693359802595813,-0.4035773596527684,0.005012883296350039,0.44113373007880347
CX01,慈溪逍林,太湖片-临绍小片,ɐ,0,88,0,0,0,0.0,0,1.4397569239284802,-1.4397569239284802,-0.46693359802595813,-0.42900983450002067,0.00477535731237902,0.42023144348935376
CX01,慈溪逍林,太湖片-临绍小片,ə,0,88,0,0,0,0.0,0,1.4397569239284802,-1.4397569239284802,-0.46693359802595813,-0.42900983450002067,0.00477535731237902,0.42023144348935376
CX01,慈溪逍林,太湖片-临绍小片,ɯ,0,88,0,0,0,0.0,1,1.5391231269784755,-1.5391231269784755,-0.46693359802595813,-0.6078044597402487,0.003394671750759477,0.29873111406683395
CX01,慈溪逍林,太湖片-临绍小片,æ,0,88,0,0,0,0.0,0,2.1077238908357994,-2.1077238908357994,-0.46693359802595813,-1.6309165176099327,0.0004816264414245241,0.04238312684535812
CX02,长兴,太湖片-苕溪小片,ɔ,81,81,0,0,0,0.0,1,0.0,-0.0,-0.46693359802595813,2.1616174789064986,0.6705829573049267,54.31721954169906
CX02,长兴,太湖片-苕溪小片,ɒ,0,81,0,0,0,0.0,1,0.35999999999999993,-0.35999999999999993,-0.46693359802595813,1.5138513057933247,0.19476020049923828,15.775576240438301
CX02,长兴,太湖片-苕溪小片,u,0,81,1,1,37,3.6375861597263857,1,1.1700000000000002,-1.1700000000000002,1.770938520966185,0.05637741628868252,0.06642740378643756,5.3806197067014425
CX02,长兴,太湖片-苕溪小片,a,0,81,1,0,56,4.04305126783455,0,1.5481924944915604,-1.5481924944915604,2.020383900626319,-0.624123430536104,0.018124258727924933,1.4680649569619195
CX02,长兴,太湖片-苕溪小片,ɤ,0,81,0,0,0,0.0,1,1.0628264204469138,-1.0628264204469138,-0.46693359802595813,0.24922024819407998,0.017426517068919945,1.4115478825825156
CX02,长兴,太湖片-苕溪小片,ʌ,0,81,0,0,0,0.0,1,1.121650569473399,-1.121650569473399,-0.46693359802595813,0.14337498735650964,0.014238766499260484,1.153340086440099
CX02,长兴,太湖片-苕溪小片,ɜ,0,81,0,0,0,0.0,0,1.425622670975739,-1.425622670975739,-0.46693359802595813,-0.4035773596527684,0.005012883296350039,0.4060435470043532
CX02,长兴,太湖片-苕溪小片,ɐ,0,81,0,0,0,0.0,0,1.4397569239284802,-1.4397569239284802,-0.46693359802595813,-0.42900983450002067,0.00477535731237902,0.38680394230270065
CX02,长兴,太湖片-苕溪小片,ə,0,81,0,0,0,0.0,0,1.4397569239284802,-1.4397569239284802,-0.46693359802595813,-0.42900983450002067,0.00477535731237902,0.38680394230270065
CX02,长兴,太湖片-苕溪小片,ɯ,0,81,0,0,0,0.0,1,1.5391231269784755,-1.5391231269784755,-0.46693359802595813,-0.6078044597402487,0.003394671750759477,0.2749684118115176
CX02,长兴,太湖片-苕溪小片,æ,0,81,0,0,0,0.0,0,2.1077238908357994,-2.1077238908357994,-0.46693359802595813,-1.6309165176099327,0.0004816264414245241,0.03901174175538645
DB01,郎溪梅渚镇定埠,太湖片-毗陵小片,ɔ,85,85,0,0,0,0.0,1,0.0,-0.0,-0.46693359802595813,2.1616174789064986,0.6705829573049267,56.999551370918766
DB01,郎溪梅渚镇定埠,太湖片-毗陵小片,ɒ,0,85,0,0,0,0.0,1,0.35999999999999993,-0.35999999999999993,-0.46693359802595813,1.5138513057933247,0.19476020049923828,16.554617042435254
DB01,郎溪梅渚镇定埠,太湖片-毗陵小片,u,0,85,1,1,73,4.30406509320417,1,1.1700000000000002,-1.1700000000000002,2.180961695025584,0.05637741628868252,0.06642740378643756,5.646329321847193
DB01,郎溪梅渚镇定埠,太湖片-毗陵小片,a,0,85,1,0,1,0.6931471805599453,0,1.5481924944915604,-1.5481924944915604,-0.04050390492150895,-0.624123430536104,0.018124258727924933,1.5405619918736193
DB01,郎溪梅渚镇定埠,太湖片-毗陵小片,ɤ,0,85,0,0,0,0.0,1,1.0628264204469138,-1.0628264204469138,-0.46693359802595813,0.24922024819407998,0.017426517068919945,1.4812539508581954
DB01,郎溪梅渚镇定埠,太湖片-毗陵小片,ʌ,0,85,0,0,0,0.0,1,1.121650569473399,-1.121650569473399,-0.46693359802595813,0.14337498735650964,0.014238766499260484,1.210295152437141
DB01,郎溪梅渚镇定埠,太湖片-毗陵小片,ɜ,0,85,0,0,0,0.0,0,1.425622670975739,-1.425622670975739,-0.46693359802595813,-0.4035773596527684,0.005012883296350039,0.42609508018975334
DB01,郎溪梅渚镇定埠,太湖片-毗陵小片,ɐ,0,85,0,0,0,0.0,0,1.4397569239284802,-1.4397569239284802,-0.46693359802595813,-0.42900983450002067,0.00477535731237902,0.40590537155221673
DB01,郎溪梅渚镇定埠,太湖片-毗陵小片,ə,0,85,0,0,0,0.0,0,1.4397569239284802,-1.4397569239284802,-0.46693359802595813,-0.42900983450002067,0.00477535731237902,0.40590537155221673
DB01,郎溪梅渚镇定埠,太湖片-毗陵小片,ɯ,0,85,0,0,0,0.0,1,1.5391231269784755,-1.5391231269784755,-0.46693359802595813,-0.6078044597402487,0.003394671750759477,0.28854709881455554
DB01,郎溪梅渚镇定埠,太湖片-毗陵小片,æ,0,85,0,0,0,0.0,0,2.1077238908357994,-2.1077238908357994,-0.46693359802595813,-1.6309165176099327,0.0004816264414245241,0.04093824752108455
DQ01,德清乾元,太湖片-苕溪小片,ɔ,92,92,1,1,49,3.912023005428146,1,0.0,-0.0,1.9397742649053238,2.1616174789064986,0.9181155983505621,84.46663504825172
DQ01,德清乾元,太湖片-苕溪小片,ɒ,0,92,0,0,0,0.0,1,0.35999999999999993,-0.35999999999999993,-0.46693359802595813,1.5138513057933247,0.04841225685389591,4.453927630558424
DQ01,德清乾元,太湖片-苕溪小片,u,0,92,1,1,199,5.298317366548036,1,1.1700000000000002,-1.1700000000000002,2.7926336511142216,0.05637741628868252,0.01651210322233701,1.519113496455005
DQ01,德清乾元,太湖片-苕溪小片,a,0,92,1,0,56,4.04305126783455,0,1.5481924944915604,-1.5481924944915604,2.020383900626319,-0.624123430536104,0.004505213419238588,0.41447963456995013
DQ01,德清乾元,太湖片-苕溪小片,ɤ,0,92,0,0,0,0.0,1,1.0628264204469138,-1.0628264204469138,-0.46693359802595813,0.24922024819407998,0.004331773217766087,0.39852313603448
DQ01,德清乾元,太湖片-苕溪小片,ʌ,0,92,0,0,0,0.0,1,1.121650569473399,-1.121650569473399,-0.46693359802595813,0.14337498735650964,0.003539382375238122,0.32562317852190725
DQ01,德清乾元,太湖片-苕溪小片,ɜ,0,92,0,0,0,0.0,0,1.425622670975739,-1.425622670975739,-0.46693359802595813,-0.4035773596527684,0.0012460707736971735,0.11463851118013997
DQ01,德清乾元,太湖片-苕溪小片,ɐ,0,92,0,0,0,0.0,0,1.4397569239284802,-1.4397569239284802,-0.46693359802595813,-0.42900983450002067,0.0011870280693047827,0.10920658237604002
DQ01,德清乾元,太湖片-苕溪小片,ə,0,92,0,0,0,0.0,0,1.4397569239284802,-1.4397569239284802,-0.46693359802595813,-0.42900983450002067,0.0011870280693047827,0.10920658237604002
DQ01,德清乾元,太湖片-苕溪小片,ɯ,0,92,0,0,0,0.0,1,1.5391231269784755,-1.5391231269784755,-0.46693359802595813,-0.6078044597402487,0.0008438259989010182,0.07763199189889368
DQ01,德清乾元,太湖片-苕溪小片,æ,0,92,0,0,0,0.0,0,2.1077238908357994,-2.1077238908357994,-0.46693359802595813,-1.6309165176099327,0.00011971964975443279,0.011014207777407817
DS01,岱山岱西镇,太湖片-甬江小片,ɔ,86,86,1,1,3,1.3862943611198906,1,0.0,-0.0,0.3859257881829402,2.1616174789064986,0.9181155983505621,78.95794145814834
DS01,岱山岱西镇,太湖片-甬江小片,ɒ,0,86,0,0,0,0.0,1,0.35999999999999993,-0.35999999999999993,-0.46693359802595813,1.5138513057933247,0.04841225685389591,4.1634540894350485
DS01,岱山岱西镇,太湖片-甬江小片,u,0,86,1,1,113,4.736198448394496,1,1.1700000000000002,-1.1700000000000002,2.4468135937307682,0.05637741628868252,0.01651210322233701,1.420040877120983
DS01,岱山岱西镇,太湖片-甬江小片,a,0,86,1,0,47,3.871201010907891,0,1.5481924944915604,-1.5481924944915604,1.9146602471564218,-0.624123430536104,0.004505213419238588,0.3874483540545186
DS01,岱山岱西镇,太湖片-甬江小片,ɤ,0,86,0,0,0,0.0,1,1.0628264204469138,-1.0628264204469138,-0.46693359802595813,0.24922024819407998,0.004331773217766087,0.37253249672788347
DS01,岱山岱西镇,太湖片-甬江小片,ʌ,0,86,0,0,0,0.0,1,1.121650569473399,-1.121650569473399,-0.46693359802595813,0.14337498735650964,0.003539382375238122,0.3043868842704785
DS01,岱山岱西镇,太湖片-甬江小片,ɜ,0,86,0,0,0,0.0,0,1.425622670975739,-1.425622670975739,-0.46693359802595813,-0.4035773596527684,0.0012460707736971735,0.10716208653795692
DS01,岱山岱西镇,太湖片-甬江小片,ɐ,0,86,0,0,0,0.0,0,1.4397569239284802,-1.4397569239284802,-0.46693359802595813,-0.42900983450002067,0.0011870280693047827,0.10208441396021131
DS01,岱山岱西镇,太湖片-甬江小片,ə,0,86,0,0,0,0.0,0,1.4397569239284802,-1.4397569239284802,-0.46693359802595813,-0.42900983450002067,0.0011870280693047827,0.10208441396021131
DS01,岱山岱西镇,太湖片-甬江小片,ɯ,0,86,0,0,0,0.0,1,1.5391231269784755,-1.5391231269784755,-0.46693359802595813,-0.6078044597402487,0.0008438259989010182,0.07256903590548756
DS01,岱山岱西镇,太湖片-甬江小片,æ,0,86,0,0,0,0.0,0,2.1077238908357994,-2.1077238908357994,-0.46693359802595813,-1.6309165176099327,0.00011971964975443279,0.01029588987888122
DY01,丹阳,太湖片-毗陵小片,ɔ,86,86,1,1,1,0.6931471805599453,1,0.0,-0.0,-0.04050390492150895,2.1616174789064986,0.9160969935731411,78.78434144729013
DY01,丹阳,太湖片-毗陵小片,ɒ,0,86,0,0,0,0.0,1,0.35999999999999993,-0.35999999999999993,-0.46693359802595813,1.5138513057933247,0.04830581577703526,4.154300156825032
DY01,丹阳,太湖片-毗陵小片,u,0,86,1,1,101,4.624972813284271,1,1.1700000000000002,-1.1700000000000002,2.378386692813296,0.05637741628868252,0.016475799067925782,1.4169187198416173
DY01,丹阳,太湖片-毗陵小片,ə,0,86,1,0,101,4.624972813284271,0,1.4397569239284802,-1.4397569239284802,2.378386692813296,-0.42900983450002067,0.006523712583883462,0.5610392822139777
DY01,丹阳,太湖片-毗陵小片,ɤ,0,86,0,0,0,0.0,1,1.0628264204469138,-1.0628264204469138,-0.46693359802595813,0.24922024819407998,0.004322249212153073,0.3717134322451643
DY01,丹阳,太湖片-毗陵小片,ʌ,0,86,0,0,0,0.0,1,1.121650569473399,-1.121650569473399,-0.46693359802595813,0.14337498735650964,0.003531600551048869,0.30371764739020274
DY01,丹阳,太湖片-毗陵小片,ɜ,0,86,0,0,0,0.0,0,1.425622670975739,-1.425622670975739,-0.46693359802595813,-0.4035773596527684,0.0012433311138751331,0.10692647579326145
DY01,丹阳,太湖片-毗陵小片,ɐ,0,86,0,0,0,0.0,0,1.4397569239284802,-1.4397569239284802,-0.46693359802595813,-0.42900983450002067,0.001184418223076338,0.10185996718456507
DY01,丹阳,太湖片-毗陵小片,ɯ,0,86,0,0,0,0.0,1,1.5391231269784755,-1.5391231269784755,-0.46693359802595813,-0.6078044597402487,0.0008419707301355667,0.07240948279165874
DY01,丹阳,太湖片-毗陵小片,a,0,86,0,0,0,0.0,0,1.5481924944915604,-1.5481924944915604,-0.46693359802595813,-0.624123430536104,0.0008161495070929786,0.07018885760999616
DY01,丹阳,太湖片-毗陵小片,æ,0,86,1,0,16,2.833213344056216,0,2.1077238908357994,-2.1077238908357994,1.276081926944264,-1.6309165176099327,0.0006579596606325734,0.05658453081440132
FC01,奉城,太湖片-苏沪嘉小片,ɔ,69,70,1,1,6,1.9459101490553132,1,0.0,-0.0,0.7302058998223309,2.1616174789064986,0.9180085060603138,64.26059542422196
FC01,奉城,太湖片-苏沪嘉小片,ɒ,0,70,0,0,0,0.0,1,0.35999999999999993,-0.35999999999999993,-0.46693359802595813,1.5138513057933247,0.04840660987494044,3.388462691245831
FC01,奉城,太湖片-苏沪嘉小片,u,0,70,1,1,142,4.962844630259907,1,1.1700000000000002,-1.1700000000000002,2.5862481387837923,0.05637741628868252,0.016510177191503776,1.1557124034052644
FC01,奉城,太湖片-苏沪嘉小片,ɯ,1,70,1,1,1,0.6931471805599453,1,1.5391231269784755,-1.5391231269784755,-0.04050390492150895,-0.6078044597402487,0.00464720659618971,0.32530446173327965
FC01,奉城,太湖片-苏沪嘉小片,ɤ,0,70,0,0,0,0.0,1,1.0628264204469138,-1.0628264204469138,-0.46693359802595813,0.24922024819407998,0.004331267944230205,0.30318875609611434
FC01,奉城,太湖片-苏沪嘉小片,ʌ,0,70,0,0,0,0.0,1,1.121650569473399,-1.121650569473399,-0.46693359802595813,0.14337498735650964,0.0035389695290068746,0.24772786703048122
FC01,奉城,太湖片-苏沪嘉小片,ɜ,0,70,0,0,0,0.0,0,1.425622670975739,-1.425622670975739,-0.46693359802595813,-0.4035773596527684,0.0012459254275411923,0.08721477992788346
FC01,奉城,太湖片-苏沪嘉小片,ɐ,0,70,0,0,0,0.0,0,1.4397569239284802,-1.4397569239284802,-0.46693359802595813,-0.42900983450002067,0.0011868896101012148,0.08308227270708503
FC01,奉城,太湖片-苏沪嘉小片,ə,0,70,0,0,0,0.0,0,1.4397569239284802,-1.4397569239284802,-0.46693359802595813,-0.42900983450002067,0.0011868896101012148,0.08308227270708503
FC01,奉城,太湖片-苏沪嘉小片,a,0,70,0,0,0,0.0,0,1.5481924944915604,-1.5481924944915604,-0.46693359802595813,-0.624123430536104,0.000817852470845892,0.05724967295921244
FC01,奉城,太湖片-苏沪嘉小片,æ,0,70,0,0,0,0.0,0,2.1077238908357994,-2.1077238908357994,-0.46693359802595813,-1.6309165176099327,0.00011970568522588872,0.00837939796581221
FH01,奉化西坞,太湖片-甬江小片,ɔ,0,85,0,0,0,0.0,1,0.0,-0.0,-0.46693359802595813,2.1616174789064986,0.6705829573049267,56.999551370918766
FH01,奉化西坞,太湖片-甬江小片,ɒ,0,85,0,0,0,0.0,1,0.35999999999999993,-0.35999999999999993,-0.46693359802595813,1.5138513057933247,0.19476020049923828,16.554617042435254
FH01,奉化西坞,太湖片-甬江小片,u,0,85,1,1,100,4.61512051684126,1,1.1700000000000002,-1.1700000000000002,2.372325481188409,0.05637741628868252,0.06642740378643756,5.646329321847193
FH01,奉化西坞,太湖片-甬江小片,a,0,85,1,0,38,3.6635616461296463,0,1.5481924944915604,-1.5481924944915604,1.786918848097045,-0.624123430536104,0.018124258727924933,1.5405619918736193
FH01,奉化西坞,太湖片-甬江小片,ɤ,0,85,0,0,0,0.0,1,1.0628264204469138,-1.0628264204469138,-0.46693359802595813,0.24922024819407998,0.017426517068919945,1.4812539508581954
FH01,奉化西坞,太湖片-甬江小片,ʌ,0,85,0,0,0,0.0,1,1.121650569473399,-1.121650569473399,-0.46693359802595813,0.14337498735650964,0.014238766499260484,1.210295152437141
FH01,奉化西坞,太湖片-甬江小片,ɜ,85,85,0,0,0,0.0,0,1.425622670975739,-1.425622670975739,-0.46693359802595813,-0.4035773596527684,0.005012883296350039,0.42609508018975334
